ppid,status,name,brand,stars,reviews,questions,answers,love,price,size,category,countries,stars1,stars2,stars3,stars4,stars5,discontinued
P397609,full,Precious Rose Hand Cream 30th Anniversary Limited Edition,Jurlique,,,,,,,,,,0,0,0,0,0,True
P397611,full,Shadow Couture World Traveler Palette,Anastasia Beverly Hills,,,,,,,,,,0,0,0,0,0,True
P397613,full,Lip Balm,Bobbi Brown,4.4841,157.0,8.0,8.0,7116.0,22.0,0.5 oz,Makeup:Lip:Lip Balm & Treatment,JP:SE:KR:NL:GB:AU:DE:NO,8,8,4,17,120,False
P397615,partial,Touche Eclat Blur Primer,Yves Saint Laurent,4.3778,1403.0,36.0,93.0,27058.0,52.0,1.0 oz,Makeup:Face:Face Primer,JP:KR:NL:GB:DE:NO,29,50,123,361,842,False
P397617,partial,Touche Eclat Blur Perfector,Yves Saint Laurent,4.1804,1258.0,35.0,71.0,16022.0,55.0,0.33 oz/ 10 mL,Makeup:Face:Face Primer,JP:KR:NL:GB:DE:NO,60,51,126,386,635,False
P397619,full,Jason Wu IV: All Over Face Palette,Lancôme,,,,,,,,,,0,0,0,0,0,True
P397622,full,Dermask Water Jet Soothing Hydra Solution™,Dr. Jart+,3.7143,21.0,1.0,1.0,4529.0,6.0,1 Mask,Skincare:Masks:Sheet Masks,KR,3,2,3,3,10,False
P397623,full,Dermask Water Jet Vital Hydra Solution™,Dr. Jart+,4.4286,77.0,1.0,0.0,7724.0,6.0,1 Mask,Skincare:Masks:Sheet Masks,KR,3,3,7,9,55,False
P397624,full,Dermask Micro Jet Clearing Solution™,Dr. Jart+,4.2809,89.0,8.0,18.0,7875.0,9.0,1 Mask,Skincare:Masks:Sheet Masks,KR,9,3,4,11,62,False
P397625,full,Dermask Micro Jet Brightening Solution™,Dr. Jart+,4.1304,23.0,1.0,1.0,2768.0,9.0,1 Mask,Skincare:Masks:Sheet Masks,KR,1,3,1,5,13,False
P397626,full,Dermask Intra Jet Wrinkless Solution™,Dr. Jart+,3.8261,23.0,3.0,4.0,2463.0,9.0,1 Mask,Skincare:Masks:Sheet Masks,KR,5,1,1,2,14,False
P397627,full,Dermask Intra Jet Firming Solution™,Dr. Jart+,3.44,25.0,2.0,2.0,1744.0,9.0,1 Mask,Skincare:Masks:Sheet Masks,KR,4,5,2,4,10,False
P397629,full,Bronzing Pencil,Nudestix,,,,,,,,,,0,0,0,0,0,True
P397631,full,Femme Fatale Collection,Tokyomilk Dark,,,,,,,,,,0,0,0,0,0,True
P397633,full,White Tea Bergamot Freesia,Korres,4.25,12.0,0.0,0.0,1098.0,38.5,1.69 oz/ 50 mL,Fragrance:Women:Perfume,CA,0,2,0,3,7,False
P397635,full,Vanilla Freesia Lychee,Korres,4.3333,6.0,0.0,0.0,886.0,38.5,1.69 oz/ 50 mL,Fragrance:Women:Perfume,CA,0,0,1,2,3,False
P397638,full,Firming Peptide Body Treatment,Murad,3.5,6.0,0.0,0.0,765.0,39.0,8 oz,Bath & Body:Body Care:Cellulite & Stretch Marks,JP:KR:NL:GB:DE:CA:NO,2,0,0,1,3,False
P397639,full,Detoxifying White Clay Body Cleanser,Murad,4.6,5.0,0.0,0.0,1031.0,26.0,6.75 oz,Bath & Body:Bath & Shower:Body Wash & Shower Gel,JP:KR:NL:GB:DE:CA:NO,0,0,1,0,4,False
P397640,full,Collagen Support Body Cream,Murad,4.0,4.0,0.0,0.0,1421.0,40.0,6 oz,Bath & Body:Body Care:Cellulite & Stretch Marks,JP:KR:NL:GB:DE:CA:NO,0,1,0,1,2,False
P397658,full,Blanc: Chroma Cleansing Oil,Shu Uemura,,,,,,,,,,0,0,0,0,0,True
P397659,full,Ultime8 Sublime Beauty Cleansing Oil,Shu Uemura,,,,,,,,,,0,0,0,0,0,True
P397660,full,Daily Cleansing Foam,Murad,,,,,,,,,,0,0,0,0,0,True
P397661,full,Invisiblur™ Perfecting Shield,Murad,,,,,,,,,,0,0,0,0,0,True
P397662,full,Rapid Collagen Infusion for Lips,Murad,,,,,,,,,,0,0,0,0,0,True
P397664,full,Oil-Free Sun Guard Sunscreen Water Resistant SPF 45,Jack Black,4.7368,19.0,8.0,7.0,1827.0,21.0,4 oz,Men:Skincare:Sunscreen,CA,0,1,0,2,16,False
P397665,full,Dry Erase® Ultra-Calming Face Cream,Jack Black,4.0,1.0,2.0,0.0,377.0,38.0,2.5 oz,Men:Skincare:Moisturizer & Treatments,,0,0,0,1,0,False
P397667,full,Smashbox + Flare + Donald Robertson: Be Legendary Lipstick,Smashbox,,,,,,,,,,0,0,0,0,0,True
P397669,full,The Nude(ist) Set,Marc Jacobs Beauty,,,,,,,,,,0,0,0,0,0,True
P397671,full,Under(cover) Perfecting Coconut Face Primer ,Marc Jacobs Beauty,4.0167,299.0,44.0,68.0,41026.0,44.0,1 oz,Makeup:Face:Face Primer,,25,25,36,47,166,False
P397673,full,Dior Homme Cologne,Dior,4.0625,16.0,0.0,0.0,488.0,74.0,2.5 oz/ 75 mL,Fragrance:Men:Cologne,JP:SE:KR:NL:GB:AU:DE:NO,1,2,1,3,9,False
P397683,full,Chromatic Mix – Water Base,Make Up For Ever,4.625,16.0,29.0,11.0,4000.0,14.0,0.43 oz/ 13 mL,Makeup:Face:Foundation,JP:KR:NL:GB:DE:NO,0,1,1,1,13,False
P397687,full,Pink Sugar Travel Set,Pink Sugar,,,,,,,,,,0,0,0,0,0,True
P397703,full,Fresh Cream Set,Philosophy,,,,,,,,,,0,0,0,0,0,True
P397719,full,Nirvana White Body Oil,Elizabeth And James,3.6,5.0,1.0,1.0,1021.0,60.0,3.4 oz/ 100 mL,Fragrance:Women:Lotions & Oils,JP:KR:NL:GB:DE:CA:NO,1,1,0,0,3,False
P397810,full,Silicone Cleaning Spray,Foreo,3.6667,3.0,2.0,0.0,1729.0,10.0,2 oz,Skincare:High Tech Tools:Cleansing,,1,0,0,0,2,False
P397811,full,Roloxin® LIFT Instant Wrinkle Smoothing Mask,Dermarche Labs,4.234,47.0,5.0,9.0,5076.0,79.0,10 count,Skincare:Masks:Face Masks,,5,1,4,5,32,False
P397819,full,They’re Real!: Sexy on the Run Mascara & Liner kit,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
P397820,full,Black Charcoal Cleansing Cloths,Boscia,3.2097,62.0,4.0,12.0,3749.0,15.0,,Skincare:Cleansers:Face Wipes,,15,9,7,10,21,False
P397822,full,"Cleanse, Nourish, Pick Your Protect",Josie Maran,,,,,,,,,,0,0,0,0,0,True
P397823,full,Mineral Touch,Omorovicza,4.2,5.0,2.0,2.0,728.0,65.0,0.26 oz/ 7.3 g,Makeup:Face:Concealer,,1,0,0,0,4,False
P397825,full,Volumizing Lip & Cheek Tint,Tata Harper,4.119,42.0,11.0,19.0,7957.0,36.0,0.15 oz/ 4.3 g,Makeup:Lip:Lip Stain,,4,2,2,11,23,False
P397826,full,Redefining Body Balm,Tata Harper,3.4286,7.0,4.0,2.0,1094.0,120.0,5 oz/ 115 mL,Bath & Body:Body Moisturizers:Body Lotions & Body Oils,,0,3,1,0,3,False
P397827,full,Resort Collection Sun Protection Cushion SPF 30+,Amorepacific,4.2727,22.0,8.0,10.0,1988.0,40.0,0.52 oz,Skincare:Sun Care:Face Sunscreen,CA,1,1,2,5,13,False
P397828,full,Resort Collection Sun Protection Stick SPF 50+,Amorepacific,4.375,8.0,1.0,2.0,1019.0,40.0,0.24 oz/ 7 g,Skincare:Sun Care:Face Sunscreen,CA,0,0,2,1,5,False
P397836,full,BONBON,Viktor & Rolf,4.4028,72.0,3.0,13.0,5910.0,115.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,JP:KR:NL:GB:DE:NO,3,2,4,17,46,False
P397837,full,ÉNERGIE DE VIE Dullness Relief Instant Freshness & Energizing Daily Milky Lotion,Lancôme,,,,,,,,,,0,0,0,0,0,True
P397841,full,VISIONNAIRE LR 2412 - Cx Pre-Correcting Lotion,Lancôme,,,,,,,,,,0,0,0,0,0,True
P397843,full,VISIONNAIRE 1 Minute Blur,Lancôme,,,,,,,,,,0,0,0,0,0,True
P397845,full,No Frizz Humidity Shield,Living Proof,,,,,,,,,,0,0,0,0,0,True
P397846,full,Curl Enhancing Styling Mousse,Living Proof,,,,,,,,,,0,0,0,0,0,True
P397847,full,Supreme Body Volumizing Mousse,Sally Hershberger 24K,4.6667,15.0,3.0,4.0,990.0,32.0,5.5 oz,Hair:Hair Styling & Treatments:Hair Styling Products,CA,0,0,2,1,12,False
P397849,full,Get Gorgeous Stylepro Shampoo,Sally Hershberger 24K,3.5,26.0,1.0,0.0,448.0,32.0,8.5 oz/ 250 mL,Hair:Shampoo & Conditioner:Shampoo,,2,9,1,2,12,False
P397850,full,Get Gorgeous Stylepro Conditioner,Sally Hershberger 24K,4.625,16.0,1.0,1.0,513.0,32.0,8.5 oz/ 250 mL,Hair:Shampoo & Conditioner:Conditioner,,0,1,0,3,12,False
P397868,full,Melted Liquified Long Wear Lipstick - Melted Rainbow,Too Faced,3.9091,22.0,2.0,3.0,8049.0,21.0,0.4 oz,Makeup:Lip:Lipstick,AU:CA,3,1,1,7,10,False
P397869,full,Brow Gellin Gel Eyebrow Styler,Touch In Sol,3.8824,17.0,4.0,3.0,2255.0,22.0,0.056 oz/ 1.5 g,Makeup:Eye:Eyebrow,,0,3,3,4,7,False
P397870,full,Light Bright Brow Spot Highlighter,Touch In Sol,3.0,12.0,1.0,2.0,3310.0,21.0,0.07 oz/ 2.2 mL,Makeup:Eye:Eyebrow,,3,3,1,1,4,False
P397871,full,Browza Super Proof Gel Brow Pencil,Touch In Sol,4.6316,76.0,5.0,16.0,2506.0,19.0,0.017 oz/ 0.48 g,Makeup:Eye:Eyebrow,,1,1,3,15,56,True
P397881,full,Teint Couture Embellishing Concealer,Givenchy,4.3191,47.0,4.0,9.0,3600.0,37.0,0.04 oz/ 1 g,Makeup:Face:Concealer,JP:SE:KR:NL:GB:AU:DE:NO,5,1,2,5,34,False
P397883,full,Teint Couture Blurring Foundation Balm Broad Spectrum 15,Givenchy,4.4381,105.0,30.0,34.0,5333.0,45.0,1 oz,Makeup:Face:Foundation,JP:SE:KR:NL:GB:AU:DE:CA:NO,2,7,6,19,73,False
P397884,full,Classic Color Lipstick Matches,Bésame Cosmetics,3.8155,103.0,9.0,20.0,14729.0,6.0,5 x 0.03 oz,Makeup:Lip:Lip Sets,,6,14,20,16,47,False
P397885,full,Sport Luxe Deodorant,Lavanila,3.4597,385.0,7.0,51.0,11269.0,16.0,1.8 oz/ 51 g,Bath & Body:Body Care:Deodorant & Antiperspirant,,82,48,30,64,162,False
P397886,full,Sport Luxe Face & Body Cream SPF 30,Lavanila,3.4,5.0,1.0,1.0,457.0,22.0,2.5 oz/ 75 mL,Skincare:Sun Care:Face Sunscreen,,1,1,0,1,2,False
P397887,full,Moroccan Rose Otto Firming Creme Riche,Ren,0.0,0.0,0.0,0.0,437.0,55.0,6.8 oz/ 200 mL,Bath & Body:Body Moisturizers:Body Lotions & Body Oils,AU,0,0,0,0,0,False
P397889,full,Daily Anti-Aging Moisturizer SPF 30,Mdsolarsciences,4.1818,11.0,2.0,0.0,1038.0,68.0,1.7 oz/ 50 mL,Skincare:Moisturizers:Moisturizers,CA,0,0,4,1,6,False
P397890,partial,Original Skin™ Retexturizing Mask with Rose Clay,Origins,4.615,613.0,32.0,118.0,36176.0,26.0,3.4 oz/ 100 mL,Skincare:Masks:Face Masks,JP:SE:KR:NL:GB:AU:DE:NO,10,20,22,95,467,False
P397891,full,Conditioner with Pomegranate,Klorane,4.0,6.0,2.0,0.0,376.0,20.0,6.7 oz,Hair:Shampoo & Conditioner:Conditioner,CA,1,0,1,0,4,False
P397892,full,Leave-In Detangling Spray with Oat Milk,Klorane,2.3333,3.0,1.0,0.0,315.0,18.0,6.7 oz/ 200 mL,Hair:Shampoo & Conditioner:Leave-In Conditioner,CA,1,1,0,1,0,False
P397893,full,Conditioning Balm with Desert Date,Klorane,0.0,0.0,2.0,0.0,351.0,16.0,5 oz/ 150 mL,Hair:Shampoo & Conditioner:Conditioner,CA,0,0,0,0,0,False
P397894,full,Conditioning Balm with Flax Fiber,Klorane,,,,,,,,,,0,0,0,0,0,True
P397895,full,Dirty Martini Kit,Drybar,,,,,,,,,,0,0,0,0,0,True
P397896,full,StyleWand,Bio Ionic,,,,,,,,,,0,0,0,0,0,True
P397898,full,Travel Brow Kit,Anastasia Beverly Hills,,,,,,,,,,0,0,0,0,0,True
P397901,full,Huge Extreme Lash Mascara,Stila,4.0732,328.0,6.0,41.0,8769.0,23.0,0.44 oz/ 13 mL,Makeup:Eye:Mascara,KR:GB:AU,35,24,22,48,199,False
P397902,full,Lash Stunner Extreme Lash Primer,Stila,3.5357,28.0,2.0,2.0,1155.0,26.0,0.27 oz/ 8 mL,Makeup:Eye:Mascara,KR:GB:AU,6,1,4,6,11,False
P397903,full,Limited Edition La Quill Precision Eye Liner Brush,Stila,,,,,,,,,,0,0,0,0,0,True
P397904,full,Wonder Brush For Face And Body,Stila,4.0,2.0,2.0,2.0,695.0,58.0,,Makeup:Brushes & Applicators:Face Brushes,KR:GB:AU,0,0,1,0,1,False
P397906,full,NARSissist Matte/Shimmer Eyeshadow Palette,Nars,,,,,,,,,,0,0,0,0,0,True
P397913,full,Got Inked™ Cushion Eye Liner,Stila,3.161,118.0,6.0,34.0,8325.0,28.0,0.1 oz/ 2.8 mL,Makeup:Eye:Eyeliner,KR:GB:AU,32,18,10,15,43,False
P397915,full,Velvet Shadow Stick,Nars,4.5435,46.0,2.0,1.0,11108.0,29.0,0.05 oz/ 1.6 g,Makeup:Eye:Eyeshadow,JP:SE:KR:NL:GB:AU:DE:NO,2,1,1,8,34,False
P397923,full,Metal Crush Eyeshadow,Kat Von D,4.6493,499.0,22.0,38.0,76592.0,21.0,0.10 oz/ 2.8 g,Makeup:Eye:Eyeshadow,,11,7,22,66,393,False
P397926,full,Drink Up™ Intensive Mask Pods,Origins,,,,,,,,,,0,0,0,0,0,True
P397927,full,Out of Trouble™ Mask Pods,Origins,,,,,,,,,,0,0,0,0,0,True
P397929,full,Météorites Oxygen Care Moisturizer & Radiance Booster,Guerlain,4.65,20.0,8.0,2.0,2112.0,75.0,,Skincare:Moisturizers:Moisturizers,JP:KR:NL:GB:AU:DE:NO,1,1,0,0,18,False
P397930,full,No Reason to Hide Dark Circle Transforming Eye Cream,Philosophy,,,,,,,,,,0,0,0,0,0,True
P398001,full,Colorful Wink-It Felt Liner Waterproof,Sephora Collection,3.9589,292.0,3.0,14.0,12459.0,14.0,0.019 oz/ 0.55 mL,Makeup:Eye:Eyeliner,,27,21,37,59,148,False
P398003,full,Contour Matte Gel Eyeliner Waterproof,Sephora Collection,2.7207,376.0,12.0,45.0,14064.0,14.0,0.0176 oz/ 0.5 g,Makeup:Eye:Eyeliner,,161,36,33,39,107,False
P398005,full,"The Mascara - Volume, Length & Definition",Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P398007,full,Brow Thickener,Sephora Collection,4.1471,204.0,4.0,27.0,6208.0,12.0,0.035 oz/ 1 mL,Makeup:Eye:Eyebrow,,12,13,20,47,112,False
P398009,partial,Bright Future Gel Serum Concealer,Sephora Collection,3.8273,1309.0,89.0,108.0,59200.0,14.0,0.14 oz/ 4.1 mL,Makeup:Face:Concealer,,102,132,179,373,525,False
P398011,full,Bright Set Pressed Finishing Powder,Sephora Collection,3.6795,156.0,7.0,30.0,6536.0,16.0,0.30 oz/ 8.5 g,Makeup:Face:Setting Spray & Powder,,21,15,19,39,62,False
P398013,full,Bright Set Loose Finishing Powder,Sephora Collection,3.6384,177.0,15.0,39.0,13916.0,16.0,0.28 oz/ 8 g,Makeup:Face:Setting Spray & Powder,,20,21,31,37,69,False
P398015,full,Radiant Luminizing Drops,Sephora Collection,3.9498,299.0,27.0,41.0,26769.0,14.0,0.50 oz/ 15 mL,Makeup:Face:Highlighter,,19,28,38,78,136,False
P398017,full,Oil Infusion Color & Care,Sephora Collection,3.7886,298.0,12.0,41.0,26576.0,14.0,0.18 oz/ 6 mL,Makeup:Lip:Lip Balm & Treatment,,23,38,33,89,115,False
P398019,full,Colorful Cheek Ink Gel,Sephora Collection,3.5549,182.0,8.0,25.0,6047.0,14.0,0.67 oz/ 19 g,Makeup:Cheek:Blush,,38,12,21,33,78,False
P398021,full,Blush Me,Sephora Collection,4.0203,197.0,7.0,14.0,13054.0,10.0,0.12 oz/ 3.4 g,Makeup:Cheek:Blush,,11,13,28,54,91,False
P398023,full,Eye Pencil To Go,Sephora Collection,3.4615,91.0,7.0,13.0,6860.0,6.0,0.025 oz/ 0.7 g,Makeup:Eye:Eyeliner,,16,9,18,13,35,False
P398058,full,Prime Protection Dual Action Primer SPF 15,Kate Somerville,4.2353,17.0,3.0,2.0,919.0,48.0,1 oz,Makeup:Face:Face Primer,JP:KR:NL:GB:AU:DE:CA:NO,1,1,2,2,11,False
P398059,full,Smoothing and Relaxing Patches with Soothing Cornflower,Klorane,3.6944,36.0,3.0,6.0,2999.0,24.0,7 sachets x 2 patches,Skincare:Eye Care:Eye Masks,CA,9,1,2,4,21,False
P398061,full,Make-Up Remover Water with Soothing Cornflower,Klorane,4.4889,45.0,5.0,7.0,2685.0,24.0,13.5 oz/ 400 mL,Skincare:Cleansers:Makeup Removers,CA,2,0,3,9,31,False
P398062,full,Eye Make-Up Remover Lotion with Soothing Cornflower,Klorane,3.6923,13.0,1.0,3.0,678.0,16.0,6.76 oz,Makeup:Accessories:Makeup Removers,CA,1,3,2,0,7,False
P398063,full,Make-Up Remover Biodegradable Wipes with Soothing Cornflower,Klorane,3.375,8.0,1.0,0.0,814.0,13.0,25 wipes,Skincare:Cleansers:Makeup Removers,CA,2,1,0,2,3,False
P398064,full,Dermask Spot Jet Neck & Chin Lift™,Dr. Jart+,3.0,11.0,1.0,0.0,2335.0,12.0,2 Masks,Skincare:Masks:Sheet Masks,KR,2,2,2,4,1,False
P398065,full,Dermask Spot Jet Cheek & Eye Lift™,Dr. Jart+,3.8462,13.0,1.0,0.0,3970.0,12.0,2 Masks,Skincare:Masks:Sheet Masks,KR,3,0,0,3,7,False
P398066,full,Dermask Spot Jet Laugh Line Lift™,Dr. Jart+,4.0,13.0,3.0,2.0,3218.0,12.0,2 Masks,Skincare:Masks:Sheet Masks,KR,1,0,3,3,6,False
P398067,full,Advanced Acne & Wrinkle Reducer,Murad,4.0889,45.0,6.0,5.0,4644.0,44.0,1 oz,Skincare:Treatments:Blemish & Acne Treatments,JP:KR:NL:GB:DE:CA:NO,8,0,2,5,30,False
P398068,full,Anti-Aging Moisturizer SPF 30 PA+++,Murad,4.3095,42.0,4.0,0.0,5495.0,48.0,1.7 oz,Skincare:Moisturizers:Moisturizers,JP:KR:NL:GB:DE:CA:NO,2,3,4,4,29,False
P398072,full,EradiKate Mask Foam-Activated Mask,Kate Somerville,,,,,,,,,,0,0,0,0,0,True
P398075,full,The Brow Master Brush,Bareminerals,,,,,,,,,,0,0,0,0,0,True
P398076,full,The Blender Eyeshadow Brush,Bareminerals,,,,,,,,,,0,0,0,0,0,True
P398077,full,Nail Lacquer & Top Coat Duo,Deborah Lippmann,,,,,,,,,,0,0,0,0,0,True
P398078,full,"WORK, WEEKEND, WOW™ READY® Eyeshadow Palette",Bareminerals,,,,,,,,,,0,0,0,0,0,True
P398080,full,Makeup Sponge for Liquid & Cream Foundation,Koh Gen Do,4.5,2.0,1.0,0.0,865.0,18.0,2 Sponges,Makeup:Brushes & Applicators:Sponges & Applicators,JP:CA,0,0,0,1,1,False
P398082,full,Colorful Eyeshadow Filter Palette,Sephora Collection,3.0669,254.0,6.0,35.0,21189.0,28.0,8 x 0.031 oz,Makeup:Eye:Eye Palettes,,58,44,38,51,63,False
P398084,full,Blush 101 Face Palette,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P398092,full,John Robshaw Java Candle,Tocca,0.0,0.0,1.0,0.0,221.0,60.0,9.5 oz/ 269 g,Fragrance:Candles & Home Scents,,0,0,0,0,0,False
P398094,full,Maifanshi Lipgloss,Koh Gen Do,,,,,,,,,,0,0,0,0,0,True
P398096,full,John Robshaw Pondicherry Candle,Tocca,5.0,1.0,0.0,0.0,281.0,60.0,9.5 oz/ 269 g,Fragrance:Candles & Home Scents,,0,0,0,0,1,False
P398098,full,John Robshaw Springar Candle,Tocca,4.0,3.0,0.0,0.0,171.0,60.0,9.5 oz/ 269 g,Fragrance:Candles & Home Scents,,0,0,1,1,1,False
P398100,full,John Robshaw Bentota Candle,Tocca,4.6667,3.0,0.0,0.0,301.0,60.0,9.5 oz/ 269 g,Fragrance:Candles & Home Scents,,0,0,0,1,2,False
P398102,partial,Sleeping Mask,Sephora Collection,4.2157,867.0,66.0,259.0,102369.0,4.0,0.27 oz/ 8 mL,Skincare:Masks:Face Masks,,50,56,57,199,507,False
P398112,full,Customizable Eyeshadow Bar Palette ,Buxom,4.6565,131.0,11.0,23.0,9860.0,40.0,,Makeup:Eye:Eye Palettes,JP:SE:KR:NL:GB:AU:DE:NO,4,5,3,8,111,False
P398113,full,Cocoa Tree Detangling Ghee,Qhemet Biologics,4.3333,66.0,3.0,15.0,3109.0,22.0,8.5 oz/ 240 g,Hair:Shampoo & Conditioner:Leave-In Conditioner,CA,6,1,3,11,45,False
P398114,full,Amla & Olive Heavy Cream,Qhemet Biologics,4.4824,85.0,6.0,19.0,3516.0,21.0,8.9 oz/ 251 mL,Hair:Hair Styling & Treatments:Hair Styling Products,CA,8,0,2,8,67,False
P398115,full,Aethiopika Hydrate & Twist Butter,Qhemet Biologics,4.5814,43.0,5.0,17.0,2285.0,18.0,5 oz/ 150 mL,Hair:Hair Styling & Treatments:Hair Styling Products,CA,1,1,3,5,33,False
P398116,full,Olive & Honey Hydrating Balm,Qhemet Biologics,4.5238,21.0,1.0,0.0,987.0,19.0,8 oz/ 236 mL,Hair:Hair Styling & Treatments:Hair Styling Products,CA,2,0,0,2,17,False
P398117,full,Egyptian Wheatgrass Cleansing Tea,Qhemet Biologics,4.1429,14.0,1.0,0.0,880.0,16.0,8 oz/ 236 mL,Hair:Shampoo & Conditioner:Shampoo,CA,0,1,3,3,7,False
P398118,full,Moringa Tree Conditioning Ghee,Qhemet Biologics,4.6786,28.0,3.0,6.0,1759.0,22.0,8 oz/ 236 mL,Hair:Shampoo & Conditioner:Leave-In Conditioner,CA,0,0,2,5,21,False
P398119,full,Burdock Root Butter Cream,Qhemet Biologics,4.6071,28.0,3.0,3.0,1082.0,19.0,8.5 oz/ 240 g,Hair:Hair Styling & Treatments:Hair Styling Products,CA,0,0,3,5,20,False
P398120,full,Castor & Moringa Softening Serum,Qhemet Biologics,4.619,21.0,1.0,1.0,1965.0,13.0,2.2 oz/ 64 mL,Hair:Hair Styling & Treatments:Hair Styling Products,CA,1,0,1,2,17,False
P398121,full,Alpha Fit Cleansing System for Men,Clarisonic,4.2143,14.0,7.0,10.0,1660.0,219.0,,Men:Other Needs:Cleansing Brushes,JP:KR:NL:GB:AU:DE:NO,2,0,0,3,9,False
P398122,full,Start Over Active Eye Gel Cream,Sunday Riley,,,,,,,,,,0,0,0,0,0,True
P398123,full,Nirvana Hydrating Treatment Mist,Josie Maran,3.9057,159.0,12.0,34.0,10452.0,38.0,3.2 oz/ 100 mL,Skincare:Moisturizers:Mists & Essences,,15,15,19,31,79,False
P398125,full,Rose Face Mask - 15th Anniversary Limited Edition,Fresh,,,,,,,,,,0,0,0,0,0,True
P398126,full,Bienfait Pure Focus Matifying Moisturizing Lotion,Lancôme,4.1333,30.0,7.0,6.0,2148.0,49.0,1.69 oz/ 50 mL,Skincare:Moisturizers:Moisturizers,JP:SE:KR:NL:GB:DE:NO,2,3,1,7,17,False
P398201,full,Couture Kajal - 3-In-1 Khol Eyeliner,Yves Saint Laurent,4.0714,14.0,2.0,3.0,1273.0,35.0,0.05 oz/ 1.5 g,Makeup:Eye:Eyeliner,JP:KR:NL:GB:DE:NO,1,1,2,2,8,False
P398203,full,Fix It 2-In-1 Prime & Conceal,Dior,3.7308,78.0,5.0,5.0,5063.0,36.0,0.12 oz/ 3.5 g,Makeup:Face:Concealer,JP:SE:KR:NL:GB:AU:DE:NO,9,10,8,17,34,False
P398205,full,Ondulations D’or,Givenchy,5.0,13.0,1.0,0.0,2274.0,58.0,0.19 oz/ 5.4 g,Makeup:Eye:Eyeshadow,JP:SE:KR:NL:GB:AU:DE:NO,0,0,0,0,13,False
P398207,full,Couture Palette- Metal Clash,Yves Saint Laurent,,,,,,,,,,0,0,0,0,0,True
P398307,full,TONIQUE PURE FOCUS Matifying Purifying Toner,Lancôme,,,,,,,,,,0,0,0,0,0,True
P398309,full,Screen Cleansing Towelettes,Well-Kept,4.6294,143.0,5.0,11.0,10596.0,6.0,15 towlettes,Makeup:Brushes & Applicators:Brush Cleaners,,4,2,7,17,113,False
P398311,full,Wanderlust Travel Set,Sephora Collection,4.3684,19.0,11.0,16.0,7608.0,24.0,,Tools & Brushes:Accessories:Makeup & Travel Cases,CA,0,0,3,6,10,False
P398313,full,Still Life Alchemy Traincase,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P398319,full,The Escapader in Still Life Alchemy,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P398321,partial,Ultra HD Invisible Cover Foundation,Make Up For Ever,3.7792,5294.0,764.0,604.0,211082.0,43.0,1.01 oz,Makeup:Face:Foundation,JP:KR:NL:GB:DE:NO,703,507,520,1096,2472,False
P398331,full,Custom Blending Brush,Cover Fx,4.5172,58.0,7.0,12.0,4748.0,40.0,,Makeup:Brushes & Applicators:Face Brushes,,2,2,3,8,43,False
P398333,full,Still Life Alchemy: Pro Airbrush #55,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P398335,full,PRO Mini Airbrush #55.5,Sephora Collection,4.1212,33.0,4.0,3.0,3684.0,24.0,,Tools & Brushes:Makeup Brushes & Applicators:Face Brushes,,4,0,5,3,21,False
P398339,full,PRO Winged Liner #37,Sephora Collection,3.35,40.0,2.0,2.0,7174.0,17.0,,Tools & Brushes:Makeup Brushes & Applicators:Eye Brushes,,11,5,0,7,17,True
P398341,full,PRO Angled Lip #84,Sephora Collection,4.4,15.0,2.0,3.0,2504.0,15.0,,Tools & Brushes:Makeup Brushes & Applicators:Lip Brushes,,0,2,0,3,10,False
P398343,full,Complexion Perfection Brush Set,Sephora Collection,4.5714,14.0,4.0,2.0,6013.0,45.0,,Tools & Brushes:Makeup Brushes & Applicators:Makeup Brush Sets,,1,0,0,2,11,False
P398345,full,Seeing Double Compact Mirror,Sephora Collection,4.7077,65.0,2.0,2.0,6732.0,12.0,,Tools & Brushes:Accessories:Mirrors & Sharpeners,,1,0,3,9,52,False
P398347,full,Push & Pop Travel Pop-up Brush,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P398349,full,Quick Fix: Hair Scrunchie,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P398351,full,Shear Genius Eyebrow Trimmer,Sephora Collection,1.7647,17.0,0.0,0.0,3499.0,20.0,,Tools & Brushes:Accessories:Tweezers & Eyebrow Tools,,11,2,1,3,0,False
P398353,full,Supreme Cleansing Oil,Sephora Collection,4.4091,132.0,13.0,32.0,4810.0,15.0,6.4 oz/ 190 mL,Skincare:Cleansers:Face Wash & Cleansers,,3,7,11,23,88,False
P398355,full,Renew & Peel Super Serum,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P398357,full,ProMaster Lash Curler,Tweezerman,4.3973,146.0,9.0,15.0,6396.0,22.0,,Makeup:Accessories:Eyelash Curlers,,8,8,7,18,105,False
